날짜,Negative,Positive,X_t,nsi
2022/05/11,969.0,4741.0,0.6605954465849387,108.305
2022/05/12,1063.0,5292.0,0.6654602675059008,108.867
2022/05/13,1118.0,5414.0,0.6576852418860992,107.823
2022/05/14,1106.0,5429.0,0.6615149196633512,108.262
2022/05/15,1115.0,5480.0,0.6618650492797574,108.255
2022/05/16,1407.0,4408.0,0.516079105760963,89.572
2022/05/17,1460.0,4444.0,0.505420054200542,88.303
2022/05/18,1494.0,4435.0,0.4960364311013662,87.221
2022/05/19,1375.0,4388.0,0.5228179767482214,90.717
2022/05/20,1343.0,4386.0,0.5311572700296736,91.835
2022/05/21,1381.0,5299.0,0.5865269461077844,98.948
2022/05/22,1304.0,5736.0,0.6295454545454545,104.472
2022/05/23,964.0,5811.0,0.7154243542435424,115.385
2022/05/24,1027.0,7097.0,0.7471688823239784,119.147
2022/05/25,976.0,7669.0,0.7742047426257953,122.124
2022/05/26,1127.0,8236.0,0.7592651927800919,119.9
2022/05/27,1106.0,8139.0,0.7607355327203894,119.744
2022/05/28,1092.0,7275.0,0.7389745428468986,116.843
2022/05/29,1322.0,7007.0,0.6825549285628527,109.88
2022/05/30,1258.0,6807.0,0.6880347179169249,110.476
2022/05/31,1161.0,5469.0,0.6497737556561086,105.774
2022/06/01,59.0,264.0,0.6346749226006192,103.91
2022/06/02,150.0,876.0,0.7076023391812866,112.756
2022/06/03,211.0,1436.0,0.7437765634486946,116.971
2022/06/04,247.0,1540.0,0.723559037493005,114.365
2022/06/05,296.0,1682.0,0.7007077856420627,111.504
2022/06/06,403.0,2182.0,0.6882011605415861,109.925
2022/06/07,528.0,2669.0,0.6696903346887707,107.642
2022/06/08,658.0,3313.0,0.6685973306471922,107.473
2022/06/09,813.0,3833.0,0.6500215238915196,105.194
2022/06/10,866.0,4048.0,0.6475376475376475,104.872
2022/06/11,864.0,4020.0,0.6461916461916462,104.69
2022/06/12,892.0,4302.0,0.6565267616480555,105.931
2022/06/13,988.0,4469.0,0.63789628000733,103.633
2022/06/14,984.0,4798.0,0.6596333448633691,106.28
2022/06/15,1010.0,4670.0,0.6443661971830986,104.383
2022/06/16,1024.0,4766.0,0.646286701208981,104.603
2022/06/17,1102.0,4454.0,0.6033117350611951,99.284
2022/06/18,1096.0,4573.0,0.6133356853060504,100.527
2022/06/19,1096.0,4323.0,0.5954973242295627,98.31
2022/06/20,1106.0,4421.0,0.5997828840238828,98.849
2022/06/21,1256.0,4223.0,0.5415221755794853,91.591
2022/06/22,1310.0,4435.0,0.5439512619669278,91.934
2022/06/23,1247.0,4215.0,0.5433906993775174,91.902
2022/06/24,1366.0,4292.0,0.5171438670908448,88.679
2022/06/25,1368.0,4184.0,0.5072046109510087,87.523
2022/06/26,1358.0,4374.0,0.526168876482903,89.957
2022/06/27,1340.0,4288.0,0.5238095238095238,89.721
2022/06/28,1246.0,5090.0,0.6066919191919192,100.108
2022/06/29,1294.0,5620.0,0.6256870118599942,102.488
2022/06/30,1259.0,5565.0,0.6310082063305978,103.149
