날짜,Negative,Positive,X_t,nsi,Negative_percent,Positive_percent
2021/12/01,283.0,158.0,-0.2834467120181406,98.454,0.6417233560090703,0.35827664399092973
2021/12/02,320.0,195.0,-0.2427184466019417,101.822,0.6213592233009708,0.3786407766990291
2021/12/03,292.0,181.0,-0.2346723044397463,102.486,0.6173361522198731,0.38266384778012685
2021/12/04,314.0,207.0,-0.2053742802303263,104.909,0.6026871401151631,0.39731285988483683
2021/12/05,332.0,214.0,-0.2161172161172161,104.013,0.608058608058608,0.39194139194139194
2021/12/06,346.0,228.0,-0.205574912891986,104.882,0.6027874564459931,0.397212543554007
2021/12/07,364.0,214.0,-0.259515570934256,100.4,0.629757785467128,0.370242214532872
2021/12/08,396.0,214.0,-0.2983606557377049,97.172,0.6491803278688525,0.35081967213114756
2021/12/09,321.0,136.0,-0.4048140043763676,88.336,0.7024070021881839,0.2975929978118162
2021/12/10,366.0,144.0,-0.4352941176470588,85.841,0.7176470588235294,0.2823529411764706
2021/12/11,319.0,111.0,-0.4837209302325581,81.89,0.7418604651162791,0.25813953488372093
2021/12/12,318.0,103.0,-0.5106888361045131,79.753,0.7553444180522565,0.24465558194774348
2021/12/13,307.0,91.0,-0.542713567839196,77.24,0.7713567839195979,0.228643216080402
2021/12/14,494.0,161.0,-0.5083969465648855,80.161,0.7541984732824427,0.24580152671755726
2021/12/15,526.0,170.0,-0.5114942528735632,80.003,0.7557471264367817,0.2442528735632184
2021/12/16,572.0,231.0,-0.4246575342465753,87.148,0.7123287671232876,0.2876712328767123
2021/12/17,522.0,224.0,-0.3994638069705093,89.232,0.6997319034852547,0.3002680965147453
2021/12/19,528.0,231.0,-0.391304347826087,89.919,0.6956521739130435,0.30434782608695654
2021/12/20,631.0,338.0,-0.3023735810113519,97.2,0.651186790505676,0.34881320949432404
2021/12/21,693.0,368.0,-0.3063147973609802,96.88,0.65315739868049,0.3468426013195099
2021/12/22,611.0,330.0,-0.2986184909670563,97.514,0.6493092454835282,0.35069075451647186
2021/12/23,586.0,319.0,-0.2950276243093923,97.811,0.6475138121546962,0.3524861878453039
2021/12/24,608.0,272.0,-0.3818181818181818,90.699,0.6909090909090909,0.3090909090909091
2021/12/25,588.0,264.0,-0.380281690140845,90.841,0.6901408450704225,0.30985915492957744
2021/12/26,605.0,298.0,-0.3399778516057586,94.16,0.6699889258028793,0.3300110741971207
2021/12/27,556.0,199.0,-0.4728476821192053,83.297,0.7364238410596027,0.2635761589403974
2021/12/28,520.0,213.0,-0.4188267394270122,87.759,0.7094133697135061,0.29058663028649384
2021/12/29,411.0,190.0,-0.367720465890183,91.963,0.6838602329450915,0.3161397670549085
2021/12/30,460.0,225.0,-0.3430656934306569,93.994,0.6715328467153284,0.3284671532846715
2021/12/31,411.0,255.0,-0.2342342342342342,102.925,0.6171171171171171,0.38288288288288286
2022/01/01,442.0,268.0,-0.2450704225352112,102.033,0.6225352112676056,0.37746478873239436
2022/01/02,487.0,255.0,-0.3126684636118598,96.477,0.6563342318059299,0.3436657681940701
2022/01/03,446.0,276.0,-0.2354570637119113,102.83,0.6177285318559557,0.38227146814404434
2022/01/04,423.0,237.0,-0.2818181818181818,99.011,0.6409090909090909,0.35909090909090907
2022/01/05,435.0,237.0,-0.2946428571428571,97.956,0.6473214285714286,0.35267857142857145
2022/01/06,352.0,189.0,-0.3012939001848428,97.41,0.6506469500924215,0.34935304990757854
2022/01/07,294.0,141.0,-0.3517241379310344,93.253,0.6758620689655173,0.32413793103448274
2022/01/08,271.0,131.0,-0.3482587064676617,93.548,0.6741293532338308,0.32587064676616917
2022/01/10,223.0,124.0,-0.2853025936599423,98.755,0.6426512968299711,0.3573487031700288
2022/01/11,231.0,100.0,-0.3957703927492447,89.632,0.6978851963746223,0.3021148036253776
2022/01/13,227.0,96.0,-0.4055727554179567,88.844,0.7027863777089783,0.29721362229102166
2022/01/14,227.0,119.0,-0.3121387283236994,96.577,0.6560693641618497,0.3439306358381503
2022/01/15,211.0,120.0,-0.2749244712990936,99.659,0.6374622356495468,0.36253776435045315
2022/01/16,235.0,145.0,-0.2368421052631578,102.812,0.618421052631579,0.3815789473684211
2022/01/17,251.0,157.0,-0.230392156862745,103.344,0.6151960784313726,0.38480392156862747
2022/01/18,283.0,165.0,-0.2633928571428571,100.604,0.6316964285714286,0.36830357142857145
2022/01/19,320.0,205.0,-0.219047619047619,104.284,0.6095238095238096,0.3904761904761905
2022/01/20,358.0,215.0,-0.2495636998254799,101.745,0.62478184991274,0.37521815008726006
2022/01/21,339.0,188.0,-0.286527514231499,98.67,0.6432637571157496,0.3567362428842505
2022/01/22,337.0,189.0,-0.2813688212927757,99.101,0.6406844106463878,0.3593155893536122
2022/01/23,315.0,174.0,-0.2883435582822086,98.52,0.6441717791411042,0.3558282208588957
2022/01/24,301.0,168.0,-0.2835820895522388,98.919,0.6417910447761194,0.3582089552238806
2022/01/25,265.0,149.0,-0.2801932367149758,99.202,0.6400966183574879,0.35990338164251207
2022/01/26,174.0,93.0,-0.3033707865168539,97.268,0.651685393258427,0.34831460674157305
2022/01/27,210.0,116.0,-0.2883435582822086,98.526,0.6441717791411042,0.3558282208588957
2022/01/28,188.0,100.0,-0.3055555555555556,97.088,0.6527777777777778,0.3472222222222222
2022/01/29,233.0,118.0,-0.3276353276353276,95.243,0.6638176638176638,0.33618233618233617
2022/01/30,238.0,118.0,-0.3370786516853932,94.457,0.6685393258426966,0.33146067415730335
2022/01/31,248.0,115.0,-0.3663911845730027,92.009,0.6831955922865014,0.3168044077134986
2022/02/01,261.0,124.0,-0.3558441558441558,92.904,0.6779220779220779,0.3220779220779221
2022/02/02,271.0,129.0,-0.355,92.984,0.6775,0.3225
2022/02/03,255.0,137.0,-0.3010204081632653,97.521,0.6505102040816326,0.3494897959183674
2022/02/04,322.0,200.0,-0.2337164750957854,103.177,0.6168582375478927,0.3831417624521073
2022/02/06,280.0,183.0,-0.2095032397408207,105.208,0.6047516198704104,0.3952483801295896
2022/02/07,294.0,187.0,-0.2224532224532224,104.114,0.6112266112266113,0.3887733887733888
2022/02/08,314.0,201.0,-0.2194174757281553,104.365,0.6097087378640776,0.39029126213592236
2022/02/09,329.0,209.0,-0.2230483271375464,104.055,0.6115241635687733,0.38847583643122674
2022/02/10,329.0,215.0,-0.2095588235294117,105.187,0.6047794117647058,0.3952205882352941
2022/02/11,251.0,171.0,-0.1895734597156398,106.866,0.5947867298578199,0.4052132701421801
2022/02/12,185.0,110.0,-0.2542372881355932,101.402,0.6271186440677966,0.3728813559322034
2022/02/13,180.0,116.0,-0.2162162162162162,104.612,0.6081081081081081,0.3918918918918919
2022/02/14,173.0,132.0,-0.1344262295081967,111.508,0.5672131147540984,0.43278688524590164
2022/02/15,232.0,221.0,-0.0242825607064017,120.728,0.5121412803532008,0.4878587196467991
2022/02/16,198.0,231.0,0.0769230769230769,129.025,0.46153846153846156,0.5384615384615384
2022/02/17,246.0,245.0,-0.0020366598778004,122.294,0.5010183299389002,0.4989816700610998
2022/02/18,242.0,274.0,0.0620155038759689,127.44,0.4689922480620155,0.5310077519379846
2022/02/19,239.0,284.0,0.0860420650095602,129.195,0.4569789674952199,0.5430210325047801
2022/02/20,250.0,281.0,0.0583804143126177,126.725,0.4708097928436911,0.5291902071563088
2022/02/21,302.0,284.0,-0.030716723549488,119.335,0.515358361774744,0.48464163822525597
2022/02/22,211.0,180.0,-0.0792838874680307,115.316,0.5396419437340153,0.46035805626598464
2022/02/23,238.0,179.0,-0.1414868105515587,110.211,0.5707434052757794,0.4292565947242206
2022/02/24,201.0,201.0,0.0,121.676,0.5,0.5
2022/02/25,181.0,159.0,-0.0647058823529411,116.35,0.5323529411764706,0.4676470588235294
2022/02/26,185.0,156.0,-0.0850439882697947,114.655,0.5425219941348973,0.4574780058651026
2022/02/27,175.0,158.0,-0.051051051051051,117.361,0.5255255255255256,0.4744744744744745
2022/02/28,133.0,137.0,0.0148148148148148,122.591,0.4925925925925926,0.5074074074074074
2022/03/01,146.0,145.0,-0.0034364261168384,121.018,0.5017182130584192,0.49828178694158076
2022/03/02,126.0,116.0,-0.0413223140495867,117.899,0.5206611570247934,0.4793388429752066
2022/03/03,155.0,95.0,-0.24,101.9,0.62,0.38
2022/03/04,193.0,104.0,-0.2996632996632997,97.095,0.6498316498316499,0.3501683501683502
2022/03/05,179.0,98.0,-0.2924187725631769,97.682,0.6462093862815884,0.35379061371841153
2022/03/07,280.0,121.0,-0.3965087281795511,89.3,0.6982543640897756,0.30174563591022446
2022/03/08,326.0,141.0,-0.3961456102783726,89.348,0.6980728051391863,0.3019271948608137
2022/03/09,313.0,144.0,-0.3698030634573304,91.486,0.6849015317286652,0.3150984682713348
2022/03/10,494.0,405.0,-0.0989988876529477,113.311,0.5494994438264739,0.45050055617352613
2022/03/11,578.0,450.0,-0.1245136186770428,111.232,0.5622568093385214,0.4377431906614786
2022/03/12,598.0,492.0,-0.0972477064220183,113.399,0.5486238532110091,0.45137614678899085
2022/03/13,660.0,523.0,-0.1158072696534235,111.88,0.5579036348267118,0.44209636517328826
2022/03/14,655.0,535.0,-0.1008403361344537,113.057,0.5504201680672269,0.4495798319327731
2022/03/15,669.0,549.0,-0.0985221674876847,113.213,0.5492610837438424,0.45073891625615764
2022/03/16,703.0,562.0,-0.1114624505928853,112.147,0.5557312252964427,0.4442687747035573
2022/03/17,534.0,322.0,-0.2476635514018691,101.192,0.6238317757009346,0.37616822429906543
2022/03/18,424.0,281.0,-0.2028368794326241,104.796,0.601418439716312,0.39858156028368796
2022/03/20,401.0,266.0,-0.2023988005997001,104.826,0.6011994002998501,0.3988005997001499
2022/03/21,368.0,260.0,-0.1719745222929936,107.269,0.5859872611464968,0.4140127388535032
2022/03/22,311.0,239.0,-0.1309090909090909,110.562,0.5654545454545454,0.43454545454545457
2022/03/23,239.0,197.0,-0.0963302752293578,113.319,0.5481651376146789,0.4518348623853211
2022/03/24,228.0,201.0,-0.0629370629370629,115.963,0.5314685314685315,0.46853146853146854
2022/03/25,227.0,195.0,-0.0758293838862559,114.887,0.5379146919431279,0.46208530805687204
2022/03/26,216.0,166.0,-0.1308900523560209,110.443,0.5654450261780105,0.43455497382198954
2022/03/27,213.0,154.0,-0.1607629427792915,108.032,0.5803814713896458,0.4196185286103542
2022/03/28,545.0,255.0,-0.3625,91.823,0.68125,0.31875
2022/03/29,1074.0,500.0,-0.3646759847522236,91.659,0.6823379923761118,0.3176620076238882
2022/03/30,1433.0,722.0,-0.3299303944315545,94.46,0.6649651972157773,0.33503480278422276
2022/03/31,1672.0,880.0,-0.3103448275862069,96.04,0.6551724137931034,0.3448275862068966
2022/04/01,1848.0,1023.0,-0.2873563218390804,97.893,0.6436781609195402,0.3563218390804598
2022/04/02,1910.0,1053.0,-0.2892338845764428,97.744,0.6446169422882214,0.3553830577117786
2022/04/03,2023.0,1166.0,-0.26873628096582,99.398,0.63436814048291,0.36563185951709
2022/04/04,1826.0,1143.0,-0.2300437857864601,102.519,0.6150218928932301,0.38497810710676994
2022/04/05,1421.0,1075.0,-0.1386217948717948,109.89,0.5693108974358975,0.4306891025641026
2022/04/06,1205.0,915.0,-0.1367924528301886,110.021,0.5683962264150944,0.43160377358490565
2022/04/07,1087.0,814.0,-0.1436086270384008,109.456,0.5718043135192005,0.4281956864807996
2022/04/08,1000.0,715.0,-0.1661807580174927,107.623,0.5830903790087464,0.41690962099125367
2022/04/09,1045.0,720.0,-0.1841359773371104,106.165,0.5920679886685553,0.40793201133144474
2022/04/10,994.0,687.0,-0.1826293872694824,106.28,0.5913146936347412,0.4086853063652588
2022/04/11,1006.0,742.0,-0.1510297482837528,108.824,0.5755148741418764,0.4244851258581236
2022/04/12,1030.0,657.0,-0.2211025489033787,103.152,0.6105512744516894,0.3894487255483106
2022/04/13,1178.0,819.0,-0.1797696544817225,106.491,0.5898848272408613,0.4101151727591387
2022/04/14,1151.0,773.0,-0.1964656964656964,105.134,0.5982328482328483,0.4017671517671518
2022/04/15,1092.0,755.0,-0.1824580400649702,106.262,0.5912290200324851,0.4087709799675149
2022/04/16,1003.0,756.0,-0.1404206935758954,109.656,0.5702103467879477,0.4297896532120523
2022/04/17,928.0,664.0,-0.1658291457286432,107.587,0.5829145728643216,0.41708542713567837
2022/04/18,847.0,576.0,-0.1904427266338721,105.584,0.5952213633169361,0.40477863668306396
2022/04/19,909.0,564.0,-0.2342158859470468,102.029,0.6171079429735234,0.38289205702647655
2022/04/20,724.0,389.0,-0.3009883198562443,96.608,0.6504941599281222,0.3495058400718778
2022/04/21,643.0,371.0,-0.2682445759368836,99.271,0.6341222879684418,0.36587771203155817
2022/04/22,664.0,367.0,-0.2880698351115422,97.66,0.6440349175557711,0.3559650824442289
2022/04/23,745.0,392.0,-0.3104661389621811,95.84,0.6552330694810906,0.3447669305189094
2022/04/24,799.0,409.0,-0.3228476821192053,94.837,0.6614238410596026,0.33857615894039733
2022/04/25,771.0,381.0,-0.3385416666666667,93.564,0.6692708333333334,0.3307291666666667
2022/04/26,571.0,319.0,-0.2831460674157303,98.083,0.6415730337078651,0.35842696629213483
2022/04/27,571.0,316.0,-0.2874859075535513,97.731,0.6437429537767756,0.35625704622322435
2022/04/28,617.0,331.0,-0.3016877637130801,96.574,0.6508438818565401,0.3491561181434599
2022/04/29,566.0,334.0,-0.2577777777777778,100.162,0.6288888888888889,0.3711111111111111
2022/04/30,526.0,291.0,-0.2876376988984088,97.722,0.6438188494492044,0.3561811505507956
2022/05/01,500.0,309.0,-0.2360939431396786,101.939,0.6180469715698393,0.3819530284301607
2022/05/02,720.0,472.0,-0.2080536912751678,104.232,0.6040268456375839,0.3959731543624161
2022/05/03,820.0,622.0,-0.1373092926490984,110.014,0.5686546463245492,0.43134535367545074
2022/05/04,767.0,628.0,-0.0996415770609319,113.074,0.5498207885304659,0.45017921146953405
2022/05/05,701.0,620.0,-0.0613171839515518,116.169,0.5306585919757759,0.4693414080242241
2022/05/06,725.0,640.0,-0.0622710622710622,116.047,0.5311355311355311,0.46886446886446886
2022/05/07,668.0,654.0,-0.010590015128593,120.192,0.5052950075642966,0.4947049924357035
2022/05/08,698.0,638.0,-0.0449101796407185,117.341,0.5224550898203593,0.47754491017964074
2022/05/09,586.0,577.0,-0.0077386070507308,120.288,0.5038693035253654,0.4961306964746346
2022/05/10,566.0,485.0,-0.077069457659372,114.623,0.538534728829686,0.461465271170314
2022/05/11,563.0,486.0,-0.0734032411820781,114.885,0.5367016205910391,0.4632983794089609
2022/05/12,641.0,506.0,-0.1176983435047951,111.275,0.5588491717523976,0.44115082824760243
2022/05/13,691.0,469.0,-0.1913793103448275,105.299,0.5956896551724138,0.4043103448275862
2022/05/14,722.0,473.0,-0.2083682008368201,103.918,0.6041841004184101,0.39581589958158997
2022/05/15,700.0,476.0,-0.1904761904761904,105.365,0.5952380952380952,0.40476190476190477
2022/05/16,629.0,400.0,-0.2225461613216715,102.759,0.6112730806608357,0.38872691933916426
2022/05/17,545.0,351.0,-0.2165178571428571,103.246,0.6082589285714286,0.39174107142857145
2022/05/18,637.0,348.0,-0.2934010152284264,96.999,0.6467005076142132,0.3532994923857868
2022/05/19,579.0,325.0,-0.2809734513274336,98.011,0.6404867256637168,0.35951327433628316
2022/05/20,503.0,330.0,-0.2076830732292917,103.974,0.6038415366146459,0.39615846338535415
2022/05/21,486.0,304.0,-0.230379746835443,102.123,0.6151898734177215,0.3848101265822785
2022/05/22,455.0,298.0,-0.2084993359893758,103.903,0.6042496679946879,0.39575033200531207
2022/05/23,526.0,307.0,-0.2629051620648259,99.466,0.631452581032413,0.368547418967587
2022/05/24,570.0,333.0,-0.2624584717607973,99.503,0.6312292358803987,0.3687707641196013
2022/05/25,499.0,311.0,-0.2320987654320987,101.982,0.6160493827160494,0.38395061728395063
2022/05/26,575.0,384.0,-0.1991657977059437,104.669,0.5995828988529719,0.40041710114702816
2022/05/27,572.0,385.0,-0.1954022988505747,104.973,0.5977011494252874,0.40229885057471265
2022/05/28,585.0,398.0,-0.190233977619532,105.39,0.595116988809766,0.40488301119023395
2022/05/29,580.0,386.0,-0.2008281573498964,104.519,0.6004140786749482,0.3995859213250518
2022/05/30,489.0,341.0,-0.1783132530120482,106.357,0.5891566265060241,0.4108433734939759
2022/05/31,671.0,526.0,-0.1211361737677527,111.025,0.5605680868838764,0.4394319131161236
2022/06/01,671.0,547.0,-0.1018062397372742,112.586,0.5509031198686372,0.4490968801313629
2022/06/02,647.0,508.0,-0.1203463203463203,111.049,0.5601731601731602,0.43982683982683984
2022/06/03,747.0,535.0,-0.1653666146645865,107.354,0.5826833073322933,0.4173166926677067
2022/06/04,716.0,517.0,-0.1613949716139497,107.67,0.5806974858069749,0.41930251419302517
2022/06/05,702.0,508.0,-0.1603305785123966,107.748,0.5801652892561984,0.41983471074380163
2022/06/06,699.0,501.0,-0.165,107.357,0.5825,0.4175
2022/06/07,465.0,265.0,-0.273972602739726,98.423,0.636986301369863,0.363013698630137
2022/06/08,434.0,220.0,-0.327217125382263,94.059,0.6636085626911316,0.3363914373088685
2022/06/09,349.0,166.0,-0.3553398058252427,91.761,0.6776699029126214,0.32233009708737864
2022/06/10,290.0,142.0,-0.3425925925925926,92.815,0.6712962962962963,0.3287037037037037
2022/06/11,317.0,152.0,-0.3518123667377398,92.067,0.67590618336887,0.32409381663113007
2022/06/12,351.0,171.0,-0.3448275862068966,92.649,0.6724137931034483,0.3275862068965517
2022/06/13,382.0,191.0,-0.3333333333333333,93.6,0.6666666666666666,0.3333333333333333
2022/06/14,458.0,222.0,-0.3470588235294117,92.48,0.6735294117647059,0.3264705882352941
2022/06/15,462.0,248.0,-0.3014084507042253,96.238,0.6507042253521127,0.3492957746478873
2022/06/16,535.0,310.0,-0.2662721893491124,99.131,0.6331360946745562,0.3668639053254438
2022/06/17,507.0,304.0,-0.250308261405672,100.445,0.625154130702836,0.374845869297164
2022/06/18,498.0,312.0,-0.2296296296296296,102.148,0.6148148148148148,0.3851851851851852
2022/06/19,513.0,294.0,-0.2713754646840148,98.706,0.6356877323420075,0.3643122676579926
2022/06/20,564.0,362.0,-0.2181425485961123,103.097,0.6090712742980562,0.39092872570194387
2022/06/21,714.0,865.0,0.0956301456618112,128.819,0.45218492716909436,0.5478150728309057
2022/06/22,816.0,947.0,0.0743051616562677,126.909,0.4628474191718661,0.5371525808281339
2022/06/23,784.0,901.0,0.0694362017804154,126.361,0.4652818991097923,0.5347181008902078
2022/06/24,786.0,908.0,0.0720188902007083,126.421,0.4639905548996458,0.5360094451003542
2022/06/25,776.0,884.0,0.0650602409638554,125.718,0.4674698795180723,0.5325301204819277
2022/06/26,723.0,880.0,0.0979413599500935,128.194,0.4510293200249532,0.5489706799750468
2022/06/27,675.0,826.0,0.100599600266489,128.228,0.4497001998667555,0.5502998001332445
2022/06/28,531.0,324.0,-0.2421052631578947,100.817,0.6210526315789474,0.37894736842105264
2022/06/29,467.0,240.0,-0.321074964639321,94.501,0.6605374823196606,0.33946251768033947
2022/06/30,746.0,511.0,-0.1869530628480509,105.237,0.5934765314240255,0.40652346857597454
