날짜,Negative,Positive,X_t,nsi
2021/09/05,410.0,438.0,0.0330188679245283,122.066
2021/09/06,317.0,396.0,0.1107994389901823,125.459
2021/09/07,308.0,154.0,-0.3333333333333333,104.02
2021/09/08,336.0,116.0,-0.4867256637168141,96.614
2021/09/09,294.0,125.0,-0.4033412887828162,100.65
2021/09/10,218.0,90.0,-0.4155844155844156,100.056
2021/09/11,208.0,88.0,-0.4054054054054054,100.55
2021/09/12,234.0,94.0,-0.4268292682926829,99.507
2021/09/13,234.0,108.0,-0.3684210526315789,102.354
2021/09/14,208.0,94.0,-0.3774834437086092,101.906
2021/09/15,177.0,98.0,-0.2872727272727273,106.31
2021/09/16,159.0,108.0,-0.1910112359550561,110.984
2021/09/17,178.0,119.0,-0.1986531986531986,110.565
2021/09/18,201.0,123.0,-0.2407407407407407,108.472
2021/09/19,173.0,119.0,-0.184931506849315,111.161
2021/09/20,175.0,92.0,-0.3108614232209737,104.974
2021/09/21,153.0,93.0,-0.2439024390243902,108.235
2021/09/22,157.0,81.0,-0.3193277310924369,104.518
2021/09/23,141.0,56.0,-0.4314720812182741,99.001
2021/09/24,131.0,56.0,-0.4010695187165775,100.499
2021/09/25,128.0,53.0,-0.4143646408839779,99.843
2021/09/26,134.0,52.0,-0.4408602150537634,98.534
2021/09/27,170.0,54.0,-0.5178571428571429,94.728
2021/09/28,808.0,156.0,-0.6763485477178424,86.925
2021/09/29,892.0,167.0,-0.6846081208687441,86.587
2021/09/30,933.0,208.0,-0.635407537248028,89.069
2021/10/01,932.0,195.0,-0.6539485359361136,88.204
2021/10/02,932.0,209.0,-0.6336546888694128,89.252
2021/10/03,965.0,221.0,-0.627318718381113,89.605
2021/10/04,940.0,223.0,-0.6165090283748925,90.176
2021/10/05,366.0,122.0,-0.5,95.945
2021/10/06,414.0,162.0,-0.4375,99.041
2021/10/07,537.0,146.0,-0.5724743777452416,92.368
2021/10/08,558.0,148.0,-0.5807365439093485,91.982
2021/10/10,578.0,140.0,-0.6100278551532033,90.559
2021/10/11,568.0,127.0,-0.6345323741007194,89.383
2021/10/12,667.0,163.0,-0.6072289156626506,90.77
2021/10/13,723.0,217.0,-0.5382978723404256,94.209
2021/10/14,608.0,203.0,-0.499383477188656,96.153
2021/10/15,455.0,176.0,-0.4421553090332805,99.006
2021/10/16,420.0,177.0,-0.4070351758793969,100.758
2021/10/17,429.0,196.0,-0.3728,102.465
2021/10/18,456.0,218.0,-0.3531157270029673,103.444
2021/10/19,429.0,200.0,-0.3640699523052464,102.889
2021/10/20,408.0,211.0,-0.3182552504038772,105.18
2021/10/21,359.0,210.0,-0.2618629173989455,107.994
2021/10/22,344.0,208.0,-0.2463768115942029,108.747
2021/10/23,341.0,209.0,-0.24,109.039
2021/10/24,308.0,194.0,-0.2270916334661354,109.657
2021/10/25,292.0,186.0,-0.2217573221757322,109.892
2021/10/26,211.0,167.0,-0.1164021164021164,115.114
2021/10/27,157.0,120.0,-0.1335740072202166,114.177
2021/10/28,207.0,102.0,-0.3398058252427184,103.82
2021/10/29,224.0,103.0,-0.3700305810397553,102.296
2021/10/30,224.0,101.0,-0.3784615384615384,101.869
2021/10/31,215.0,95.0,-0.3870967741935484,101.431
2021/11/01,248.0,137.0,-0.2883116883116883,106.405
2021/11/02,291.0,146.0,-0.3318077803203661,104.198
2021/11/03,277.0,146.0,-0.309692671394799,105.306
2021/11/04,235.0,125.0,-0.3055555555555556,105.504
2021/11/05,205.0,119.0,-0.2654320987654321,107.52
2021/11/07,289.0,137.0,-0.3568075117370892,102.875
2021/11/08,308.0,161.0,-0.3134328358208955,105.07
2021/11/09,260.0,186.0,-0.1659192825112107,112.529
2021/11/10,248.0,240.0,-0.0163934426229508,119.971
2021/11/11,224.0,215.0,-0.020501138952164,119.606
2021/11/12,245.0,246.0,0.0020366598778004,120.564
2021/11/13,266.0,254.0,-0.023076923076923,119.158
2021/11/14,222.0,309.0,0.1638418079096045,128.071
2021/11/15,256.0,332.0,0.1292517006802721,126.031
2021/11/16,399.0,268.0,-0.1964017991004497,110.085
2021/11/17,498.0,322.0,-0.2146341463414634,109.167
2021/11/18,647.0,368.0,-0.2748768472906404,106.208
2021/11/19,658.0,371.0,-0.2789115646258503,105.998
2021/11/20,642.0,370.0,-0.2687747035573122,106.48
2021/11/21,630.0,298.0,-0.3577586206896552,102.114
2021/11/22,608.0,271.0,-0.3833902161547213,100.854
2021/11/23,525.0,302.0,-0.2696493349455864,106.433
2021/11/24,437.0,239.0,-0.2928994082840236,105.278
2021/11/25,286.0,221.0,-0.1282051282051282,113.335
2021/11/26,259.0,228.0,-0.0636550308008213,116.416
